frame.time_epoch,ip.src,ip.dst,ip.len,icmp.type,udp.dstport,udp.length,tcp.flags.syn,tcp.flags.ack,tcp.dstport,tcp.seq,tcp.ack,ip.ttl,arp.src.proto_ipv4,arp.dst.proto_ipv4,arp.opcode
"1745912311.527894000","172.20.10.6","172.20.10.5","44",,,,"1","0","3003","0","0","56",,,
"1745912311.527894000","172.20.10.6","172.20.10.5","44",,,,"1","0","912","0","0","59",,,
"1745912311.527894000","172.20.10.6","172.20.10.5","44",,,,"1","0","7777","0","0","38",,,
"1745912311.527894000","172.20.10.6","172.20.10.5","44",,,,"1","0","2251","0","0","57",,,
"1745912311.527924000","172.20.10.5","172.20.10.6","40",,,,"0","1","38548","1","1","64",,,
"1745912311.528061000","172.20.10.5","172.20.10.6","40",,,,"0","1","38548","1","1","64",,,
"1745912311.528097000","172.20.10.5","172.20.10.6","40",,,,"0","1","38548","1","1","64",,,
"1745912311.528237000","172.20.10.5","172.20.10.6","40",,,,"0","1","38548","1","1","64",,,
"1745912311.531649000","172.20.10.6","172.20.10.5","44",,,,"1","0","3268","0","0","39",,,
"1745912311.531696000","172.20.10.5","172.20.10.6","40",,,,"0","1","38548","1","1","64",,,
"1745912311.533950000","172.20.10.6","172.20.10.5","44",,,,"1","0","5718","0","0","42",,,
"1745912311.533951000","172.20.10.6","172.20.10.5","44",,,,"1","0","1175","0","0","50",,,
"1745912311.533951000","172.20.10.6","172.20.10.5","44",,,,"1","0","2022","0","0","55",,,
"1745912311.533951000","172.20.10.6","172.20.10.5","44",,,,"1","0","406","0","0","49",,,
"1745912311.534023000","172.20.10.5","172.20.10.6","40",,,,"0","1","38548","1","1","64",,,
"1745912311.534180000","172.20.10.5","172.20.10.6","40",,,,"0","1","38548","1","1","64",,,
"1745912311.534199000","172.20.10.5","172.20.10.6","40",,,,"0","1","38548","1","1","64",,,
"1745912311.534276000","172.20.10.5","172.20.10.6","40",,,,"0","1","38548","1","1","64",,,
"1745912311.534377000","172.20.10.6","172.20.10.5","44",,,,"1","0","7002","0","0","58",,,
"1745912311.534377000","172.20.10.6","172.20.10.5","44",,,,"1","0","1328","0","0","39",,,
"1745912311.534377000","172.20.10.6","172.20.10.5","44",,,,"1","0","1501","0","0","45",,,
"1745912311.534377000","172.20.10.6","172.20.10.5","44",,,,"1","0","8093","0","0","52",,,
"1745912311.534534000","172.20.10.5","172.20.10.6","40",,,,"0","1","38548","1","1","64",,,
"1745912311.534672000","172.20.10.5","172.20.10.6","40",,,,"0","1","38548","1","1","64",,,
"1745912311.534694000","172.20.10.5","172.20.10.6","40",,,,"0","1","38548","1","1","64",,,
"1745912311.534803000","172.20.10.5","172.20.10.6","40",,,,"0","1","38548","1","1","64",,,
"1745912311.534903000","172.20.10.6","172.20.10.5","44",,,,"1","0","1063","0","0","52",,,
"1745912311.534903000","172.20.10.6","172.20.10.5","44",,,,"1","0","42","0","0","56",,,
"1745912311.534903000","172.20.10.6","172.20.10.5","44",,,,"1","0","1027","0","0","47",,,
"1745912311.534903000","172.20.10.6","172.20.10.5","44",,,,"1","0","5800","0","0","40",,,
"1745912311.534903000","172.20.10.6","172.20.10.5","44",,,,"1","0","1717","0","0","45",,,
"1745912311.534903000","172.20.10.6","172.20.10.5","44",,,,"1","0","1108","0","0","42",,,
"1745912311.534934000","172.20.10.5","172.20.10.6","40",,,,"0","1","38548","1","1","64",,,
"1745912311.535039000","172.20.10.5","172.20.10.6","40",,,,"0","1","38548","1","1","64",,,
"1745912311.535056000","172.20.10.5","172.20.10.6","40",,,,"0","1","38548","1","1","64",,,
"1745912311.535126000","172.20.10.5","172.20.10.6","40",,,,"0","1","38548","1","1","64",,,
"1745912311.535146000","172.20.10.5","172.20.10.6","40",,,,"0","1","38548","1","1","64",,,
